URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has Biological Taxonomy,Has taxonomic identifier,Has anatomical identification,Has fusion character,Has physiological sex determination,Archaeological Horizon,Articulation,Completeness Of Element,Completeness Of Portion,Fusion Distal,Fusion Proximal,Osteo Id,Pathology,Proximaldistal,Sex,Symmetry,Taxonomic Id,Principal Author / Analyst,Fragmentation,Number Of Elements,Number Of Fragments
http://opencontext.org/subjects/8533A5BE-858C-4BBF-68F3-C8E11115C7BF,https://n2t.net/ark:/28722/k2vt1gt4h,Bone N7c20-8,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N7c,http://opencontext.org/subjects/CAC37EEB-2713-4002-4849-80B0EF3C6BFE,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:24Z,Capra aegagrus,Capra aegagrus,proximal phalanx,,,20,Separate,2-Jan,Complete but broken,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Not applicable,Capra aegagrus,Levent Atici,End only,1,1
http://opencontext.org/subjects/6993716A-52DF-43AA-9363-1CE8FCA21DD7,https://n2t.net/ark:/28722/k2dn4007s,Bone N7c18-33,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:08Z,Sheep/goat,Sheep or goat,middle phalanx,Proximal epiphysis fused,,18,Separate,< 1/4 of estimated size,2-Jan,Not applicable,Fused,Phalanx anterior/posterior 2,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,2,2
http://opencontext.org/subjects/7A33BA6F-7CE6-49B3-3832-E052FCAB04F7,https://n2t.net/ark:/28722/k2377b78r,Bone K5c10-13-b,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square K5c,,http://opencontext.org/subjects/13075B68-6BFC-455E-9AAD-CC2DEDF86473,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:02:24Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,10,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,3,3
http://opencontext.org/subjects/5F577C27-256C-4615-5459-4AB12DEA8C64,https://n2t.net/ark:/28722/k2s46h98h,Bone J10b22-75,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:42Z,Ovis orientalis,Ovis orientalis,proximal phalanx,,,22,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Not applicable,Ovis orientalis,Levent Atici,End only,16,16
http://opencontext.org/subjects/0722CE4D-854B-4755-6428-E323941564BE,https://n2t.net/ark:/28722/k22v2cf3f,Bone J10b22-161,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:54Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End only,3,3
http://opencontext.org/subjects/732163C6-1346-4ADD-D493-C2DA41F55786,https://n2t.net/ark:/28722/k29z94r8v,Bone K8c21-69,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square K8c,,http://opencontext.org/subjects/8A9E4F14-72FA-4744-6AA3-C12D6755756A,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:04:18Z,Sheep/goat,Sheep or goat,fused metacarpal bones 3 and 4,Distal epiphysis unfused,,21,Separate,"> 1/4, but < 1/2",Complete,Unfused,Not applicable,Metacarpus III + IV,No pathology,Distal shaft,Nonidentified,Right,Ovis/Capra,Levent Atici,Cylinder,1,1
http://opencontext.org/subjects/E47F58CC-DF2A-4B36-C1C5-BC1B278C561C,https://n2t.net/ark:/28722/k2xw4817m,Bone J5d11-32,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square J5d,,http://opencontext.org/subjects/A5D61C67-43CF-46D6-C330-017C9120B705,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:24Z,Sheep/goat,Sheep or goat,middle phalanx,Proximal epiphysis fused,,11,Separate,< 1/4 of estimated size,2-Jan,Not applicable,Fused,Phalanx anterior/posterior 2,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/EC3A3D16-3B47-4CBF-75A0-EDE93EFF2430,https://n2t.net/ark:/28722/k2z60c702,Bone J5c13-31,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5c,,http://opencontext.org/subjects/3E32E44C-5462-4829-CA07-6AB4499B0FFC,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:57:37Z,Sheep/goat,Sheep or goat,middle phalanx,Proximal epiphysis fused,,13,Separate,< 1/4 of estimated size,Complete,Not applicable,Fused,Phalanx anterior/posterior 2,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End only,1,1
http://opencontext.org/subjects/77C2A2F8-267A-428A-942D-241D351F200D,https://n2t.net/ark:/28722/k24j0b24b,Bone J8c22-38,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J8c,,http://opencontext.org/subjects/C375C56E-B1E7-4575-B5A4-239B57FAD6A8,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:59:53Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,22,Separate,"> 1/2, but < 3/4",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End + shaft,3,3
http://opencontext.org/subjects/FA5826E4-3549-45FE-8F01-08DF9B099F9A,https://n2t.net/ark:/28722/k2sx64f57,Bone K10a22-51,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K10a,,http://opencontext.org/subjects/3676B8E1-B058-455F-915A-3581B49B1598,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:05:26Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End only,3,3
http://opencontext.org/subjects/A6032B58-8486-4342-190E-182397459D26,https://n2t.net/ark:/28722/k2vm43175,Bone N7c20-12,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N7c,http://opencontext.org/subjects/CAC37EEB-2713-4002-4849-80B0EF3C6BFE,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:25Z,Sheep/goat,Sheep or goat,middle phalanx,Proximal epiphysis fused,,20,Separate,"> 1/4, but < 1/2",2-Jan,Not applicable,Fused,Phalanx anterior/posterior 2,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/6E4A94EB-E9EE-46F4-C654-12450AFF6AEC,https://n2t.net/ark:/28722/k2np1wp0h,Bone I9b21-142,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square I9b,,http://opencontext.org/subjects/8E079144-CE93-4B35-986F-6F0F4F65F822,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:57:01Z,Sheep/goat,Sheep or goat,humerus,Proximal epiphysis unfused,,21,Separate,< 1/4 of estimated size,Complete but broken,Not applicable,Unfused,Humerus,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,Loose epiphysis,1,1
http://opencontext.org/subjects/D4581CD0-B9C2-4E99-4CC3-429C22A8BF74,https://n2t.net/ark:/28722/k2222r96q,Bone I9b21-116,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square I9b,,http://opencontext.org/subjects/8E079144-CE93-4B35-986F-6F0F4F65F822,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:56:58Z,Capra aegagrus,Capra aegagrus,proximal phalanx,,,21,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Not applicable,Capra aegagrus,Levent Atici,End only,2,2
http://opencontext.org/subjects/4C0E233C-A3B1-4361-2464-EC8A070B5756,https://n2t.net/ark:/28722/k22805439,Bone J5d15-120,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5d,,http://opencontext.org/subjects/A2DE2FBE-F9C1-48DA-9AE5-E84A82E2280F,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:46Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,15,Separate,"> 1/2, but < 3/4",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,3,3
http://opencontext.org/subjects/C52328D4-B6AC-4CC2-CB8C-8F7890AE8BB2,https://n2t.net/ark:/28722/k2dv1j26r,Bone I7d21-46,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I7d,,http://opencontext.org/subjects/5CDBFAFC-B739-4273-70FA-ED64650135ED,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:18Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,21,Separate,"> 1/2, but < 3/4",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End + shaft,6,6
http://opencontext.org/subjects/F8EB4DD1-84AA-4781-66FF-8108050D32F4,https://n2t.net/ark:/28722/k23t9dc04,Bone J5c14-20,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5c,,http://opencontext.org/subjects/3E32E44C-5462-4829-CA07-6AB4499B0FFC,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:57:40Z,Capra aegagrus,Capra aegagrus,proximal phalanx,,,14,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Nonidentified,Capra aegagrus,Levent Atici,End + shaft,2,2
http://opencontext.org/subjects/C0AC4AEC-928A-403F-247C-4B2695DAB85F,https://n2t.net/ark:/28722/k2vd6p903,Bone K5c24-22,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K5c,,http://opencontext.org/subjects/BD15C1DE-CFA7-4903-3069-158AE3719F28,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:03:20Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,24,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/8649D27B-810A-4C37-50B2-B51C6F222FA6,https://n2t.net/ark:/28722/k2n58j129,Bone K5c21-2,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square K5c,,http://opencontext.org/subjects/377EAFA5-E622-43FF-849F-C3F8FD8A1C2F,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:03:03Z,Capra aegagrus,Capra aegagrus,fused metatarsal bones 3 and 4,,,21,Separate,< 1/4 of estimated size,2-Jan,Not applicable,Not applicable,Metatarsus III + IV,No pathology,Proximal,Nonidentified,Left,Capra aegagrus,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/69B1562D-F7D3-4465-0DD0-ED481E3087C5,https://n2t.net/ark:/28722/k20z71245,Bone I5d13-8,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square I5d,,http://opencontext.org/subjects/ADC2504C-F861-47E4-A023-A4A71A5CBB3B,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:54:35Z,Ovis orientalis,Ovis orientalis,proximal phalanx,,,13,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Nonidentified,Ovis orientalis,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/AF6A7C49-A1AB-4E9B-672F-1C2BF1295A39,https://n2t.net/ark:/28722/k23n20j20,Bone L6a30-48,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XII,Square L6a,,http://opencontext.org/subjects/7C0B7EED-76A8-489F-8EDA-9D18B3DD0D72,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:06:49Z,Ovis orientalis,Ovis orientalis,proximal phalanx,,,30,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Not applicable,Ovis orientalis,Levent Atici,End only,5,5
http://opencontext.org/subjects/4091DCEB-B9AC-49B2-D38E-B4FFE4485D79,https://n2t.net/ark:/28722/k2rv0jf10,Bone L5d15-17,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square L5d,,http://opencontext.org/subjects/94D41961-D8D2-47B8-9285-CACA72E6354E,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:06:05Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,15,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/D850C41B-04DD-47FC-5CCD-79036E5CB470,https://n2t.net/ark:/28722/k28c9wh8n,Bone L5d30-30,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XI,Square L5d,,http://opencontext.org/subjects/5B04315C-289A-4366-C434-67945FD9378E,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:06:25Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,30,Separate,"> 1/2, but < 3/4",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/3418B31C-C263-455D-A2D2-3836B2AA6A39,https://n2t.net/ark:/28722/k2db8139x,Bone N8c20-51,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N8c,http://opencontext.org/subjects/54B2BF47-AC45-486A-78E2-2DE13496F6D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:09:05Z,Sheep/goat,Sheep or goat,femur,Proximal epiphysis fused,,20,Separate,< 1/4 of estimated size,"> 3/4, but still incomplete",Not applicable,Fused,Femur,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/52849A3B-4667-4C29-F251-8333E97054ED,https://n2t.net/ark:/28722/k2wm13z3h,Bone J10c21-35,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10c,,http://opencontext.org/subjects/3AD59C99-B4B7-4722-7572-1C4FB6DE6236,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:02:09Z,Ovis orientalis,Ovis orientalis,centroquartal bone,,,21,Separate,Complete,Complete,Not applicable,Not applicable,Os tarsi centrale + Os tarsale IV,No pathology,Not applicable,Nonidentified,Right,Ovis orientalis,Levent Atici,Complete,1,1
http://opencontext.org/subjects/AB827E1D-F39B-456A-ED13-7782EE5CBD66,https://n2t.net/ark:/28722/k2hd7nx7d,Bone K9d21-19,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K9d,,http://opencontext.org/subjects/1B851193-AED7-485C-C150-86411E662EF4,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:04:50Z,Ovis orientalis,Ovis orientalis,proximal phalanx,,,21,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Not applicable,Ovis orientalis,Levent Atici,End only,3,3
http://opencontext.org/subjects/77B96327-A9A9-4A30-1186-F8AC0181E664,https://n2t.net/ark:/28722/k2m03z26q,Bone K9d22-22,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K9d,,http://opencontext.org/subjects/1B851193-AED7-485C-C150-86411E662EF4,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:04:56Z,Capra aegagrus,Capra aegagrus,proximal phalanx,,,22,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Not applicable,Capra aegagrus,Levent Atici,End only,2,2
http://opencontext.org/subjects/B1DA4AA0-B14E-440D-675B-C67ED45802F5,https://n2t.net/ark:/28722/k2cr5ss0b,Bone J5d9-26-b,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square J5d,,http://opencontext.org/subjects/A5D61C67-43CF-46D6-C330-017C9120B705,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:58:11Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,9,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/B2E278D1-2CFC-45F4-FE3F-0B6295AAD43C,https://n2t.net/ark:/28722/k2f766b9n,Bone J9b22-123,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J9b,,http://opencontext.org/subjects/174B286E-98A2-42D5-D629-81FED95C1BA2,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:00:43Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End only,7,7
http://opencontext.org/subjects/188084D0-DC4D-44AF-FF2E-D26EC4DE9728,https://n2t.net/ark:/28722/k26m33852,Bone J5c14-27,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5c,,http://opencontext.org/subjects/3E32E44C-5462-4829-CA07-6AB4499B0FFC,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:57:40Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,14,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/EE3DAABD-D278-42CB-19C9-7BD4BED2B0A7,https://n2t.net/ark:/28722/k2hh6cb55,Bone J5c11-31,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5c,,http://opencontext.org/subjects/3E32E44C-5462-4829-CA07-6AB4499B0FFC,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:57:28Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,11,Separate,"> 1/2, but < 3/4",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/117C305E-4946-4AF3-D482-BEA50EE12781,https://n2t.net/ark:/28722/k2tm76f3p,Bone I7d22-139,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I7d,,http://opencontext.org/subjects/5CDBFAFC-B739-4273-70FA-ED64650135ED,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:41Z,Sheep/goat,Sheep or goat,femur,Distal epiphysis unfused,,22,Separate,< 1/4 of estimated size,"> 3/4, but still incomplete",Unfused,Not applicable,Femur,No pathology,Distal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,Loose epiphysis,1,1
http://opencontext.org/subjects/6C226E7E-D17A-452A-B3D9-C304BCEA53B9,https://n2t.net/ark:/28722/k2rn30d10,Bone K5c15-3,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square K5c,,http://opencontext.org/subjects/FE4EA670-5327-44EE-001B-1C19709B882E,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:02:55Z,Capra aegagrus,Capra aegagrus,proximal phalanx,,,15,Separate,"> 1/2, but < 3/4",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Nonidentified,Capra aegagrus,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/8DF851AA-FCF1-4C1B-443C-2C8045DBED2A,https://n2t.net/ark:/28722/k23f4r22h,Bone L5c25-38,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VIII,Square L5c,,http://opencontext.org/subjects/27F0DD9D-F61A-4EB3-479D-D04179787CAE,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:05:46Z,Sheep/goat,Sheep or goat,fused metacarpal bones 3 and 4,Distal epiphysis fused,,25,Separate,"> 1/4, but < 1/2",2-Jan,Fused,Not applicable,Metacarpus III + IV,No pathology,Distal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End splinter,2,2
http://opencontext.org/subjects/2B2F478C-996E-40F4-9875-290422373E06,https://n2t.net/ark:/28722/k2f766b5q,Bone L5c25-39,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VIII,Square L5c,,http://opencontext.org/subjects/27F0DD9D-F61A-4EB3-479D-D04179787CAE,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:05:46Z,Sheep/goat,Sheep or goat,fused metatarsal bones 3 and 4,Distal epiphysis fused,,25,Separate,"> 1/4, but < 1/2",2-Jan,Fused,Not applicable,Metatarsus III + IV,No pathology,Distal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/5DE4EC34-66ED-4F37-3CD5-3B336F7BB51D,https://n2t.net/ark:/28722/k2gx49752,Bone L5c28-18,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,X,Square L5c,,http://opencontext.org/subjects/08046643-6F4C-470C-D984-2142BA7490DC,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:05:51Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,28,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,1,1
