URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has Biological Taxonomy,Has taxonomic identifier,Has anatomical identification,Has fusion character,Has physiological sex determination,Archaeological Horizon,Articulation,Completeness Of Element,Completeness Of Portion,Fragmentation,Fusion Distal,Fusion Proximal,Osteo Id,Pathology,Proximaldistal,Sex,Symmetry,Taxonomic Id,Principal Author / Analyst,Number Of Elements,Number Of Fragments
"http://opencontext.org/subjects/C568A802-4C5B-4E2B-6BF6-74C9A696253D","https://n2t.net/ark:/28722/k29c6xc12","Bone D1418-445","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:42Z","Sheep/goat","Sheep or goat","proximal phalanx","Proximal epiphysis fused","","18","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Phalanx anterior/posterior 1","No pathology","Proximal","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/84CE8987-2DA7-41DB-0363-469E51A21A64","https://n2t.net/ark:/28722/k2rb71f56","Bone D1417-59","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square D14","http://opencontext.org/subjects/9C14FD61-5111-4069-82C6-70841CD353DC","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:42:21Z","Sheep/goat","Sheep or goat","proximal phalanx","Proximal epiphysis fused","","17","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Phalanx anterior/posterior 1","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/BF37C9DE-0158-498D-E6A7-B2EF9654AE80","https://n2t.net/ark:/28722/k25t3mc5c","Bone D1416-14","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square D14","http://opencontext.org/subjects/9C14FD61-5111-4069-82C6-70841CD353DC","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:42:01Z","Sheep/goat","Sheep or goat","proximal phalanx","Proximal epiphysis fused","","16","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Phalanx anterior/posterior 1","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/272960FF-EC08-4EAE-3B74-70C7B65E0C09","https://n2t.net/ark:/28722/k25t3mc6v","Bone F1320-84","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square F13","http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:46:49Z","Sheep/goat","Sheep or goat","proximal phalanx","Proximal epiphysis fused","","20","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Phalanx anterior/posterior 1","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/DCA569DF-71AA-41A0-9AA9-0BAAD44E5988","https://n2t.net/ark:/28722/k2cc1054c","Bone D1418-795","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:33Z","Sheep/goat","Sheep or goat","humerus","Proximal epiphysis unfused","","18","Separate","< 1/4 of estimated size","< 1/4 of estimated size","Loose epiphysis","Not applicable","Unfused","Humerus","No pathology","Proximal","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/C8A6AF8F-2A83-4C53-2334-93DCD5E1D5CB","https://n2t.net/ark:/28722/k2445nq9r","Bone G1218-518","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G12","http://opencontext.org/subjects/F184C346-EA55-474C-578A-716DC88263B1","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:50:55Z","Sheep/goat","Sheep or goat","fused metacarpal bones 3 and 4","Proximal epiphysis fused","","18","Separate","> 1/4, but < 1/2","1/2","End splinter","Not applicable","Fused","Metacarpus III + IV","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","5","9"
"http://opencontext.org/subjects/F5D69A3A-3532-442C-5B86-204322F1CA3F","https://n2t.net/ark:/28722/k2h41q105","Bone F1320-94","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square F13","http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:46:51Z","Sheep/goat","Sheep or goat","middle phalanx","Proximal epiphysis fused","","20","Separate","> 1/2, but < 3/4","Complete","One end + shaft","Not applicable","Fused","Phalanx anterior/posterior 2","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/9905248B-C76C-4461-53A2-9B6597378688","https://n2t.net/ark:/28722/k2wh2js4g","Bone D1419-215","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:50Z","Sheep/goat","Sheep or goat","proximal phalanx","Proximal epiphysis fused","","19","Separate","> 1/2, but < 3/4","Complete","End + shaft","Not applicable","Fused","Phalanx anterior/posterior 1","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/DA5D0C32-B718-421D-7C9C-56980CD0C60D","https://n2t.net/ark:/28722/k2n014537","Bone D1419-217","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:51Z","Sheep/goat","Sheep or goat","proximal phalanx","Proximal epiphysis fused","","19","Separate","> 1/2, but < 3/4","Complete","End + shaft","Not applicable","Fused","Phalanx anterior/posterior 1","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/4469BFEE-A98B-4BF5-6F96-9167D5D5E813","https://n2t.net/ark:/28722/k2vx0bg5h","Bone G1319-222","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G13","http://opencontext.org/subjects/FAD839CC-1E99-40F2-6269-B5B558C48CCB","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:03Z","Sheep/goat","Sheep or goat","radius bone","Distal epiphysis unfused","","19","Separate","< 1/4 of estimated size","< 1/4 of estimated size","Cylinder","Unfused","Not applicable","Radius","No pathology","Distal shaft","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/4BC6A6B6-8786-4181-5F72-38771ED1DFF4","https://n2t.net/ark:/28722/k2rr1tz6s","Bone D1418-762","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:28Z","Sheep/goat","Sheep or goat","fused metatarsal bones 3 and 4","Proximal epiphysis fused","","18","Separate","> 1/4, but < 1/2","1/2","End splinter","Not applicable","Fused","Metatarsus III + IV","No pathology","Proximal","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/11DC0C8E-8FE3-4240-913C-AB84EF67A581","https://n2t.net/ark:/28722/k2bg2np1m","Bone F1419-11","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square F14","http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:46:53Z","Sheep/goat","Sheep or goat","proximal phalanx","Proximal epiphysis fused","","19","Separate","< 1/4 of estimated size","Complete","End only","Not applicable","Fused","Phalanx anterior/posterior 1","Exostosis","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/8E948342-0498-4396-8FFE-9A53408F87C1","https://n2t.net/ark:/28722/k2d799p1b","Bone D1418-979","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:01Z","Sheep/goat","Sheep or goat","fused metatarsal bones 3 and 4","Proximal epiphysis fused","","18","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Metatarsus III + IV","No pathology","Proximal","Nonidentified","Right","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/F234FBFB-7A8F-4E04-83C6-2587A7972242","https://n2t.net/ark:/28722/k2r78b18b","Bone F1420-328","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square F14","http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:48:06Z","Sheep/goat","Sheep or goat","fused metatarsal bones 3 and 4","Proximal epiphysis fused","","20","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Metatarsus III + IV","No pathology","Proximal","Nonidentified","Right","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/6C82F9AA-6A8E-4362-D3B7-B611942A624E","https://n2t.net/ark:/28722/k2zs2qr4g","Bone F1420-332","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square F14","http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:48:07Z","Sheep/goat","Sheep or goat","fused metatarsal bones 3 and 4","Proximal epiphysis fused","","20","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Metatarsus III + IV","No pathology","Proximal","Nonidentified","Right","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/40EDD0C1-4BC8-4C89-D031-033E56E9D149","https://n2t.net/ark:/28722/k20867j73","Bone G1421-43","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G14","http://opencontext.org/subjects/D7F3719B-C90B-44CB-E19A-5A82CBA55B99","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:54:01Z","Sheep/goat","Sheep or goat","proximal phalanx","Proximal epiphysis fused","","21","Separate","> 1/2, but < 3/4","Complete","End + shaft","Not applicable","Fused","Phalanx anterior/posterior 1","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/E138D229-DC37-444A-8D35-F6F7CFCE6782","https://n2t.net/ark:/28722/k28g8kw6j","Bone F1319-171","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square F13","http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:46:38Z","Ovis orientalis","Ovis orientalis","proximal phalanx","","","19","Separate","> 1/4, but < 1/2","Complete","End only","Not applicable","Not applicable","Phalanx anterior/posterior 1","No pathology","Distal","Nonidentified","Not applicable","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/AAC0C231-81A7-468C-D414-8BAB078E436A","https://n2t.net/ark:/28722/k21v5gr1k","Bone D1417-107","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:42:30Z","Ovis orientalis","Ovis orientalis","proximal phalanx","","","17","Separate","> 1/4, but < 1/2","Complete","End only","Not applicable","Not applicable","Phalanx anterior/posterior 1","No pathology","Distal","Nonidentified","Not applicable","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/B6EFCD69-DA05-4029-BB2B-DB5091891AAD","https://n2t.net/ark:/28722/k2mk69k6k","Bone D1417-116","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:42:31Z","Ovis orientalis","Ovis orientalis","proximal phalanx","","","17","Separate","> 1/4, but < 1/2","Complete","End only","Not applicable","Not applicable","Phalanx anterior/posterior 1","No pathology","Distal","Nonidentified","Not applicable","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/2BA31DA4-A63A-4DFD-A287-DA72CC66A121","https://n2t.net/ark:/28722/k27d2vk0n","Bone D1417-120","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:42:32Z","Ovis orientalis","Ovis orientalis","proximal phalanx","","","17","Separate","> 1/4, but < 1/2","Complete","End only","Not applicable","Not applicable","Phalanx anterior/posterior 1","No pathology","Distal","Nonidentified","Not applicable","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/F2DEBF55-6B62-458C-7D97-44D3E1F7BE33","https://n2t.net/ark:/28722/k2gf0s741","Bone D1417-124","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:42:32Z","Ovis orientalis","Ovis orientalis","proximal phalanx","","","17","Separate","> 1/4, but < 1/2","Complete","End only","Not applicable","Not applicable","Phalanx anterior/posterior 1","No pathology","Distal","Nonidentified","Not applicable","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/23BE7836-98C8-47AF-82B5-21F5F9BB1FC4","https://n2t.net/ark:/28722/k2fx7887w","Bone D1417-136","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:42:34Z","Sheep/goat","Sheep or goat","middle phalanx","Proximal epiphysis fused","","17","Separate","> 1/2, but < 3/4","Complete","End + shaft","Not applicable","Fused","Phalanx anterior/posterior 2","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/CB00345B-899A-4012-7D70-5EDE7AD5674E","https://n2t.net/ark:/28722/k2mw2ds3n","Bone D1419-244","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:55Z","Sheep/goat","Sheep or goat","middle phalanx","Proximal epiphysis fused","","19","Separate","> 1/2, but < 3/4","Complete","End + shaft","Not applicable","Fused","Phalanx anterior/posterior 2","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/93A61BB5-9F65-4F00-E3C1-23719E2AB009","https://n2t.net/ark:/28722/k2rn34k5t","Bone D1419-245","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:55Z","Sheep/goat","Sheep or goat","middle phalanx","Proximal epiphysis fused","","19","Separate","> 1/2, but < 3/4","Complete","End + shaft","Not applicable","Fused","Phalanx anterior/posterior 2","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/9F329E76-F116-4493-D7C5-EA428003909E","https://n2t.net/ark:/28722/k2sq8vv9x","Bone D1418-756","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:27Z","Sheep/goat","Sheep or goat","fused metatarsal bones 3 and 4","Proximal epiphysis fused","","18","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Metatarsus III + IV","No pathology","Proximal","Nonidentified","Left","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/27B4AE9A-4E6B-4B7C-D68B-857DA7AA8971","https://n2t.net/ark:/28722/k21838d8c","Bone D1418-761","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:27Z","Sheep/goat","Sheep or goat","fused metacarpal bones 3 and 4","Proximal epiphysis fused","","18","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Metacarpus III + IV","No pathology","Proximal","Nonidentified","Left","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/F4E1D69E-36B4-4FF7-BB4D-B556F953E06D","https://n2t.net/ark:/28722/k2794561n","Bone F1420-329","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square F14","http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:48:06Z","Sheep/goat","Sheep or goat","fused metacarpal bones 3 and 4","Proximal epiphysis fused","","20","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Metacarpus III + IV","No pathology","Proximal","Nonidentified","Left","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/FD4BD85B-CAD2-4621-97EB-9FB315551FF2","https://n2t.net/ark:/28722/k23j3fc8c","Bone F1420-331","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square F14","http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:48:07Z","Sheep/goat","Sheep or goat","fused metatarsal bones 3 and 4","Proximal epiphysis fused","","20","Separate","< 1/4 of estimated size","1/2","End splinter","Not applicable","Fused","Metatarsus III + IV","No pathology","Proximal","Nonidentified","Left","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/800BC826-9C1F-4A29-3845-288BE0AC4F16","https://n2t.net/ark:/28722/k2nc5xq2r","Bone D1418-1086","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:16Z","Sheep/goat","Sheep or goat","middle phalanx","Proximal epiphysis fused","","18","Separate","> 1/2, but < 3/4","Complete","End + shaft","Not applicable","Fused","Phalanx anterior/posterior 2","No pathology","Proximal","Nonidentified","Nonidentified","Ovis/Capra","Levent Atici","4","4"
"http://opencontext.org/subjects/7646E59E-73E2-4AAF-15BC-1C95F633173B","https://n2t.net/ark:/28722/k2959hk7r","Bone D1419-129","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:38Z","Sheep/goat","Sheep or goat","fused metatarsal bones 3 and 4","Distal epiphysis fused","","19","Separate","> 1/4, but < 1/2","1/2","End splinter","Fused","Not applicable","Metatarsus III + IV","No pathology","Distal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/FA1897DC-4FE5-4071-E873-559670324846","https://n2t.net/ark:/28722/k2rx97r4v","Bone D1419-84","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:32Z","Sheep/goat","Sheep or goat","humerus","Proximal epiphysis unfused","","19","Separate","< 1/4 of estimated size","Complete but broken","Loose epiphysis","Not applicable","Unfused","Humerus","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/C7C350F5-6830-4CD8-F9D3-BB447D2504AF","https://n2t.net/ark:/28722/k2hh6hj03","Bone D1419-85","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:32Z","Sheep/goat","Sheep or goat","humerus","Proximal epiphysis unfused","","19","Separate","< 1/4 of estimated size","Complete but broken","Loose epiphysis","Not applicable","Unfused","Humerus","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/830895D6-D212-4924-3A0F-633E722509BE","https://n2t.net/ark:/28722/k2x925x3g","Bone G1319-2128","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G13","http://opencontext.org/subjects/FAD839CC-1E99-40F2-6269-B5B558C48CCB","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:19Z","Ovis orientalis","Ovis orientalis","middle phalanx","","","19","Separate","> 1/4, but < 1/2","Complete","End only","Not applicable","Not applicable","Phalanx anterior/posterior 2","No pathology","Distal","Nonidentified","Not applicable","Ovis orientalis","Levent Atici","2","2"
"http://opencontext.org/subjects/D3F9A1FB-D38D-411D-E9AC-6C13E308C9F1","https://n2t.net/ark:/28722/k2th8h08b","Bone G1319-2121","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G13","http://opencontext.org/subjects/FAD839CC-1E99-40F2-6269-B5B558C48CCB","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:18Z","Sheep/goat","Sheep or goat","proximal phalanx","Proximal epiphysis fused","","19","Separate","> 1/4, but < 1/2","1/2","End splinter","Not applicable","Fused","Phalanx anterior/posterior 1","No pathology","Proximal","Nonidentified","Not applicable","Ovis/Capra","Levent Atici","3","4"
"http://opencontext.org/subjects/C707DE7B-56A9-4B01-770C-FE1021AF9732","https://n2t.net/ark:/28722/k2m906f0m","Bone D1418-352","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:29Z","Capra aegagrus","Capra aegagrus","proximal phalanx","","","18","Separate","> 1/4, but < 1/2","Complete","End only","Not applicable","Not applicable","Phalanx anterior/posterior 1","No pathology","Distal","Nonidentified","Nonidentified","Capra aegagrus","Levent Atici","3","3"
