Early BCE/CE,Late BCE/CE,Biological Taxonomy,Taxonomic Identifier,Anatomical Identification,Element,Taxonomic ID,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,antler,Antler,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,antler,Antler,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,innominate bone,Pelvis,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,mandible,Mandible without teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,innominate bone,Pelvis,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sheep/goat,Sheep or goat,maxilla,Maxilla with teeth,Ovis/Capra,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,mandible,Mandible without teeth,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metacarpal bones 3 and 4,Metacarpus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,fused metacarpal bones 3 and 4,Metacarpus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,distal phalanx,Phalanx anterior/posterior 3,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,metapodium bone,Nonidentified metapodial III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metacarpal bones 3 and 4,Metacarpus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,distal phalanx,Phalanx anterior/posterior 3,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Spermophilus citellus,Spermophilus citellus,maxilla,Maxilla with teeth,Citellus citellus,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,metapodium bone,Nonidentified metapodial III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,proximal phalanx,Phalanx anterior/posterior 1,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,fused metacarpal bones 3 and 4,Metacarpus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Alectoris chukar (J. E. Gray, 1830)",Alectoris chukar,carpometacarpus,Carpometacarpus,Alectoris chukar,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,proximal phalanx,Phalanx anterior/posterior 1,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,metapodium bone,Nonidentified metapodial III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,metapodium bone,Nonidentified metapodial III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,mandible,Mandible without teeth,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-11700,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-12500,-11700,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Testudo graeca,Testudo graeca,plastron,Plastron,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,distal phalanx,Phalanx anterior/posterior 3,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,distal phalanx,Phalanx anterior/posterior 3,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,cervical vertebra,Cervical vertebra,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,metapodium bone,Nonidentified metapodial III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,fused metacarpal bones 3 and 4,Metacarpus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Testudo graeca,Testudo graeca,plastron,Plastron,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Testudo graeca,Testudo graeca,plastron,Plastron,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metacarpal bones 3 and 4,Metacarpus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Testudo graeca,Testudo graeca,plastron,Plastron,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Testudo graeca,Testudo graeca,carapace,Carapace,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,distal phalanx,Phalanx anterior/posterior 3,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,Testudo graeca,Testudo graeca,plastron,Plastron,Testudo graeca,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,proximal phalanx,Phalanx anterior/posterior 1,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,fused metacarpal bones 3 and 4,Metacarpus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,proximal phalanx,Phalanx anterior/posterior 1,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metacarpal bones 3 and 4,Metacarpus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-12500,-12100,"Dama dama (Linnaeus, 1758)",Dama dama,middle phalanx,Phalanx anterior/posterior 2,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,Sus scrofa,Sus scrofa,incisor tooth,Nonidentified tooth fragment,Sus scrofa,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Alectoris chukar (J. E. Gray, 1830)",Alectoris chukar,humerus,Humerus,Alectoris chukar,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metacarpal bones 3 and 4,Metacarpus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-11900,-11700,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
-17840,-10950,"Dama dama (Linnaeus, 1758)",Dama dama,fused metatarsal bones 3 and 4,Metatarsus III + IV,Dama dama,,,,,,,,,,,,,,,,,,,,
